id,object_id,change_id,change_id_end,type_id,value,update_date,start_date,end_date,raw_attributes
375791712,66992955,99897439,0,5,119002,2019-02-23,1900-01-01,2079-06-06,"{""ID"": ""375791712"", ""VALUE"": ""119002"", ""TYPEID"": ""5"", ""ENDDATE"": ""2079-06-06"", ""CHANGEID"": ""99897439"", ""OBJECTID"": ""66992955"", ""STARTDATE"": ""1900-01-01"", ""UPDATEDATE"": ""2019-02-23"", ""CHANGEIDEND"": ""0""}"
375791707,66992955,99897439,0,6,45286552000,2019-02-23,1900-01-01,2079-06-06,"{""ID"": ""375791707"", ""VALUE"": ""45286552000"", ""TYPEID"": ""6"", ""ENDDATE"": ""2079-06-06"", ""CHANGEID"": ""99897439"", ""OBJECTID"": ""66992955"", ""STARTDATE"": ""1900-01-01"", ""UPDATEDATE"": ""2019-02-23"", ""CHANGEIDEND"": ""0""}"
375791704,66992955,99897439,0,7,45374000,2019-02-23,1900-01-01,2079-06-06,"{""ID"": ""375791704"", ""VALUE"": ""45374000"", ""TYPEID"": ""7"", ""ENDDATE"": ""2079-06-06"", ""CHANGEID"": ""99897439"", ""OBJECTID"": ""66992955"", ""STARTDATE"": ""1900-01-01"", ""UPDATEDATE"": ""2019-02-23"", ""CHANGEIDEND"": ""0""}"
1442874537,66992955,547092483,0,8,77:01:0001046:1016,2023-09-28,2023-09-28,2079-06-06,"{""ID"": ""1442874537"", ""VALUE"": ""77:01:0001046:1016"", ""TYPEID"": ""8"", ""ENDDATE"": ""2079-06-06"", ""CHANGEID"": ""547092483"", ""OBJECTID"": ""66992955"", ""STARTDATE"": ""2023-09-28"", ""UPDATEDATE"": ""2023-09-28"", ""CHANGEIDEND"": ""0""}"
375791718,66992955,99897439,0,13,453740000000000075820009000000000,2019-02-23,1900-01-01,2079-06-06,"{""ID"": ""375791718"", ""VALUE"": ""453740000000000075820009000000000"", ""TYPEID"": ""13"", ""ENDDATE"": ""2079-06-06"", ""CHANGEID"": ""99897439"", ""OBJECTID"": ""66992955"", ""STARTDATE"": ""1900-01-01"", ""UPDATEDATE"": ""2019-02-23"", ""CHANGEIDEND"": ""0""}"
375791727,66992955,99897439,0,14,1,2019-02-23,1900-01-01,2079-06-06,"{""ID"": ""375791727"", ""VALUE"": ""1"", ""TYPEID"": ""14"", ""ENDDATE"": ""2079-06-06"", ""CHANGEID"": ""99897439"", ""OBJECTID"": ""66992955"", ""STARTDATE"": ""1900-01-01"", ""UPDATEDATE"": ""2019-02-23"", ""CHANGEIDEND"": ""0""}"
375791732,66992955,99897439,0,15,9,2019-02-23,1900-01-01,2079-06-06,"{""ID"": ""375791732"", ""VALUE"": ""9"", ""TYPEID"": ""15"", ""ENDDATE"": ""2079-06-06"", ""CHANGEID"": ""99897439"", ""OBJECTID"": ""66992955"", ""STARTDATE"": ""1900-01-01"", ""UPDATEDATE"": ""2019-02-23"", ""CHANGEIDEND"": ""0""}"
1394601287,66992955,505522361,0,19,1,2023-06-11,2023-06-11,2079-06-06,"{""ID"": ""1394601287"", ""VALUE"": ""1"", ""TYPEID"": ""19"", ""ENDDATE"": ""2079-06-06"", ""CHANGEID"": ""505522361"", ""OBJECTID"": ""66992955"", ""STARTDATE"": ""2023-06-11"", ""UPDATEDATE"": ""2023-06-11"", ""CHANGEIDEND"": ""0""}"
1440137093,66992955,544583928,0,21,45374000,2023-09-23,2023-09-23,2079-06-06,"{""ID"": ""1440137093"", ""VALUE"": ""45374000"", ""TYPEID"": ""21"", ""ENDDATE"": ""2079-06-06"", ""CHANGEID"": ""544583928"", ""OBJECTID"": ""66992955"", ""STARTDATE"": ""2023-09-23"", ""UPDATEDATE"": ""2023-09-23"", ""CHANGEIDEND"": ""0""}"
375858543,67005852,99915975,0,1,7704,2019-02-23,1900-01-01,2079-06-06,"{""ID"": ""375858543"", ""VALUE"": ""7704"", ""TYPEID"": ""1"", ""ENDDATE"": ""2079-06-06"", ""CHANGEID"": ""99915975"", ""OBJECTID"": ""67005852"", ""STARTDATE"": ""1900-01-01"", ""UPDATEDATE"": ""2019-02-23"", ""CHANGEIDEND"": ""0""}"
375859512,67005852,99915975,0,2,7704,2019-02-23,1900-01-01,2079-06-06,"{""ID"": ""375859512"", ""VALUE"": ""7704"", ""TYPEID"": ""2"", ""ENDDATE"": ""2079-06-06"", ""CHANGEID"": ""99915975"", ""OBJECTID"": ""67005852"", ""STARTDATE"": ""1900-01-01"", ""UPDATEDATE"": ""2019-02-23"", ""CHANGEIDEND"": ""0""}"
375859528,67005852,99915975,0,5,119002,2019-02-23,1900-01-01,2079-06-06,"{""ID"": ""375859528"", ""VALUE"": ""119002"", ""TYPEID"": ""5"", ""ENDDATE"": ""2079-06-06"", ""CHANGEID"": ""99915975"", ""OBJECTID"": ""67005852"", ""STARTDATE"": ""1900-01-01"", ""UPDATEDATE"": ""2019-02-23"", ""CHANGEIDEND"": ""0""}"
375859525,67005852,99915975,0,6,45286552000,2019-02-23,1900-01-01,2079-06-06,"{""ID"": ""375859525"", ""VALUE"": ""45286552000"", ""TYPEID"": ""6"", ""ENDDATE"": ""2079-06-06"", ""CHANGEID"": ""99915975"", ""OBJECTID"": ""67005852"", ""STARTDATE"": ""1900-01-01"", ""UPDATEDATE"": ""2019-02-23"", ""CHANGEIDEND"": ""0""}"
375859523,67005852,99915975,0,7,45374000,2019-02-23,1900-01-01,2079-06-06,"{""ID"": ""375859523"", ""VALUE"": ""45374000"", ""TYPEID"": ""7"", ""ENDDATE"": ""2079-06-06"", ""CHANGEID"": ""99915975"", ""OBJECTID"": ""67005852"", ""STARTDATE"": ""1900-01-01"", ""UPDATEDATE"": ""2019-02-23"", ""CHANGEIDEND"": ""0""}"
729143607,67005852,197140677,0,8,77:01:0001060:1010,2021-07-21,2021-07-21,2079-06-06,"{""ID"": ""729143607"", ""VALUE"": ""77:01:0001060:1010"", ""TYPEID"": ""8"", ""ENDDATE"": ""2079-06-06"", ""CHANGEID"": ""197140677"", ""OBJECTID"": ""67005852"", ""STARTDATE"": ""2021-07-21"", ""UPDATEDATE"": ""2021-07-21"", ""CHANGEIDEND"": ""0""}"
375859535,67005852,99915975,0,13,453740000000000075820044000000000,2019-02-23,1900-01-01,2079-06-06,"{""ID"": ""375859535"", ""VALUE"": ""453740000000000075820044000000000"", ""TYPEID"": ""13"", ""ENDDATE"": ""2079-06-06"", ""CHANGEID"": ""99915975"", ""OBJECTID"": ""67005852"", ""STARTDATE"": ""1900-01-01"", ""UPDATEDATE"": ""2019-02-23"", ""CHANGEIDEND"": ""0""}"
375859541,67005852,99915975,0,14,1,2019-02-23,1900-01-01,2079-06-06,"{""ID"": ""375859541"", ""VALUE"": ""1"", ""TYPEID"": ""14"", ""ENDDATE"": ""2079-06-06"", ""CHANGEID"": ""99915975"", ""OBJECTID"": ""67005852"", ""STARTDATE"": ""1900-01-01"", ""UPDATEDATE"": ""2019-02-23"", ""CHANGEIDEND"": ""0""}"
375859546,67005852,99915975,0,15,44,2019-02-23,1900-01-01,2079-06-06,"{""ID"": ""375859546"", ""VALUE"": ""44"", ""TYPEID"": ""15"", ""ENDDATE"": ""2079-06-06"", ""CHANGEID"": ""99915975"", ""OBJECTID"": ""67005852"", ""STARTDATE"": ""1900-01-01"", ""UPDATEDATE"": ""2019-02-23"", ""CHANGEIDEND"": ""0""}"
1394601436,67005852,505522507,0,19,1,2023-06-11,2023-06-11,2079-06-06,"{""ID"": ""1394601436"", ""VALUE"": ""1"", ""TYPEID"": ""19"", ""ENDDATE"": ""2079-06-06"", ""CHANGEID"": ""505522507"", ""OBJECTID"": ""67005852"", ""STARTDATE"": ""2023-06-11"", ""UPDATEDATE"": ""2023-06-11"", ""CHANGEIDEND"": ""0""}"
1437789975,67005852,542236810,0,21,45374000,2023-09-23,2023-09-23,2079-06-06,"{""ID"": ""1437789975"", ""VALUE"": ""45374000"", ""TYPEID"": ""21"", ""ENDDATE"": ""2079-06-06"", ""CHANGEID"": ""542236810"", ""OBJECTID"": ""67005852"", ""STARTDATE"": ""2023-09-23"", ""UPDATEDATE"": ""2023-09-23"", ""CHANGEIDEND"": ""0""}"
375932893,67020241,99936378,0,1,7704,2019-11-13,1900-01-01,2079-06-06,"{""ID"": ""375932893"", ""VALUE"": ""7704"", ""TYPEID"": ""1"", ""ENDDATE"": ""2079-06-06"", ""CHANGEID"": ""99936378"", ""OBJECTID"": ""67020241"", ""STARTDATE"": ""1900-01-01"", ""UPDATEDATE"": ""2019-11-13"", ""CHANGEIDEND"": ""0""}"
